User_Id,Place_Id,Place_Ratings,City_Encoded,Category_Encoded,Clipped_Price,Normalized_Price
73,228,5,0,1,3000,0.06
73,298,1,0,2,0,0.0
73,133,3,4,4,5000,0.1
73,22,2,1,5,0,0.0
73,125,5,4,1,0,0.0
73,20,2,1,1,2000,0.04
73,184,1,4,0,10000,0.2
73,63,1,1,1,2000,0.04
73,367,3,2,2,7000,0.14
73,359,2,2,2,25000,0.5
73,399,1,3,4,0,0.0
73,359,2,2,2,25000,0.5
73,363,1,2,0,5000,0.1
74,230,1,0,4,30000,0.6
74,81,1,1,3,0,0.0
74,1,2,1,1,20000,0.4
74,164,3,4,2,2500,0.05
74,313,1,0,2,10000,0.2
74,138,5,4,4,20000,0.4
74,85,2,4,4,6000,0.12
74,56,2,1,0,25000,0.5
74,219,3,0,2,15000,0.3
74,344,1,2,0,3000,0.06
74,325,3,0,1,50000,1.0
74,92,5,4,4,0,0.0
74,115,5,4,1,15000,0.3
74,84,3,1,3,0,0.0
74,20,1,1,1,2000,0.04
74,372,2,2,2,2000,0.04
74,193,3,4,1,50000,1.0
74,44,5,1,1,0,0.0
74,397,2,3,4,0,0.0
74,350,4,2,0,5000,0.1
74,419,3,3,1,0,0.0
74,60,5,1,1,5000,0.1
74,294,4,0,1,0,0.0
74,105,4,4,1,0,0.0
74,54,2,1,4,0,0.0
74,11,1,1,0,5000,0.1
74,17,1,1,1,5000,0.1
74,414,4,3,1,0,0.0
74,331,4,0,1,50000,1.0
74,434,4,3,4,0,0.0
74,144,3,4,2,50000,1.0
74,422,1,3,1,0,0.0
74,389,2,2,2,0,0.0
74,188,2,4,0,10000,0.2
74,260,4,0,1,0,0.0
74,377,1,2,4,35000,0.7
74,292,4,0,2,0,0.0
74,98,5,4,4,15000,0.3
74,3,3,1,4,50000,1.0
74,408,2,3,2,15000,0.3
74,398,3,3,4,0,0.0
74,179,3,4,1,50000,1.0
75,13,5,1,0,5000,0.1
75,180,4,4,0,10000,0.2
75,190,2,4,0,4000,0.08
75,76,2,1,4,20000,0.4
75,64,2,1,1,2000,0.04
75,344,3,2,0,3000,0.06
75,173,4,4,0,10000,0.2
75,135,5,4,3,0,0.0
75,149,5,4,2,3000,0.06
75,373,3,2,1,10000,0.2
75,359,4,2,2,25000,0.5
75,134,3,4,4,10000,0.2
75,54,3,1,4,0,0.0
75,2,5,1,1,0,0.0
75,423,1,3,1,0,0.0
75,127,3,4,4,10000,0.2
75,242,5,0,2,12000,0.24
75,251,4,0,4,0,0.0
75,187,1,4,0,10000,0.2
75,355,3,2,2,50000,1.0
75,309,5,0,2,25000,0.5
75,327,4,0,4,15000,0.3
75,279,1,0,5,0,0.0
75,164,4,4,2,2500,0.05
75,425,5,3,4,35000,0.7
75,293,2,0,4,0,0.0
75,10,2,1,0,50000,1.0
75,80,3,1,3,0,0.0
76,366,2,2,4,20000,0.4
76,402,4,3,3,0,0.0
76,50,3,1,1,2000,0.04
76,118,4,4,1,5000,0.1
76,70,1,1,1,0,0.0
76,175,5,4,1,50000,1.0
76,352,4,2,5,0,0.0
76,276,1,0,4,10000,0.2
76,170,4,4,1,50000,1.0
76,42,1,1,1,5000,0.1
76,169,3,4,2,5000,0.1
76,176,5,4,1,10000,0.2
76,422,3,3,1,0,0.0
76,356,3,2,4,50000,1.0
76,47,2,1,4,0,0.0
76,195,5,4,0,5000,0.1
76,363,3,2,0,5000,0.1
76,105,2,4,1,0,0.0
76,344,1,2,0,3000,0.06
76,411,2,3,5,0,0.0
76,38,3,1,1,0,0.0
76,52,2,1,1,15000,0.3
76,192,3,4,2,15000,0.3
76,291,4,0,4,50000,1.0
76,385,4,2,1,0,0.0
76,179,1,4,1,50000,1.0
76,436,2,3,4,0,0.0
76,338,1,2,1,10000,0.2
76,410,4,3,4,50000,1.0
76,244,3,0,4,10000,0.2
76,390,4,2,2,5000,0.1
76,299,1,0,2,10000,0.2
76,266,1,0,2,0,0.0
76,367,1,2,2,7000,0.14
76,316,2,0,2,10000,0.2
77,306,5,0,2,50000,1.0
77,382,5,2,4,50000,1.0
77,390,3,2,2,5000,0.1
77,127,2,4,4,10000,0.2
77,272,3,0,1,0,0.0
77,253,1,0,4,25000,0.5
77,55,5,1,5,0,0.0
77,411,3,3,5,0,0.0
77,126,3,4,0,4000,0.08
77,433,2,3,1,2000,0.04
77,324,3,0,2,15000,0.3
77,272,5,0,1,0,0.0
77,276,3,0,4,10000,0.2
77,419,3,3,1,0,0.0
77,167,5,4,2,0,0.0
77,430,1,3,4,50000,1.0
77,78,3,1,4,1000,0.02
77,32,4,1,1,0,0.0
77,163,1,4,2,2500,0.05
77,274,2,0,2,0,0.0
77,191,5,4,0,10000,0.2
77,318,4,0,2,20000,0.4
77,259,1,0,1,0,0.0
77,390,1,2,2,5000,0.1
77,346,2,2,4,0,0.0
77,181,3,4,0,5000,0.1
77,314,4,0,2,0,0.0
77,257,3,0,1,0,0.0
77,340,3,2,4,0,0.0
77,167,5,4,2,0,0.0
78,245,4,0,4,20000,0.4
78,321,4,0,4,30000,0.6
78,307,5,0,2,5000,0.1
78,248,4,0,4,50000,1.0
78,291,5,0,4,50000,1.0
78,293,5,0,4,0,0.0
78,248,3,0,4,50000,1.0
78,341,1,2,2,3000,0.06
78,59,1,1,1,2000,0.04
78,381,3,2,1,0,0.0
78,62,5,1,4,30000,0.6
78,113,4,4,1,0,0.0
78,416,3,3,1,0,0.0
78,181,1,4,0,5000,0.1
78,407,5,3,4,0,0.0
78,11,2,1,0,5000,0.1
78,276,2,0,4,10000,0.2
78,155,5,4,0,5000,0.1
78,169,4,4,2,5000,0.1
78,7,4,1,2,4000,0.08
78,76,4,1,4,20000,0.4
78,68,1,1,3,0,0.0
78,199,5,4,0,5000,0.1
78,226,4,0,4,20000,0.4
78,285,2,0,1,0,0.0
78,407,4,3,4,0,0.0
78,7,2,1,2,4000,0.08
78,117,5,4,4,22000,0.44
78,326,4,0,2,10000,0.2
78,232,3,0,2,25000,0.5
78,108,3,4,4,0,0.0
78,260,5,0,1,0,0.0
78,300,4,0,2,10000,0.2
78,151,3,4,4,0,0.0
78,120,3,4,1,50000,1.0
78,401,3,3,4,0,0.0
78,368,4,2,2,3000,0.06
79,144,1,4,2,50000,1.0
79,319,3,0,2,5000,0.1
79,167,5,4,2,0,0.0
79,94,3,4,4,7000,0.14
79,395,3,3,4,0,0.0
79,14,3,1,0,50000,1.0
79,300,4,0,2,10000,0.2
79,272,3,0,1,0,0.0
79,139,5,4,2,10000,0.2
79,88,4,4,1,3000,0.06
79,333,2,0,4,20000,0.4
79,92,2,4,4,0,0.0
79,228,5,0,1,3000,0.06
79,33,2,1,4,0,0.0
79,329,4,0,2,0,0.0
79,132,2,4,2,20000,0.4
79,377,1,2,4,35000,0.7
79,262,1,0,2,50000,1.0
79,254,5,0,4,0,0.0
79,93,1,4,2,50000,1.0
79,297,5,0,2,50000,1.0
79,314,3,0,2,0,0.0
79,177,2,4,0,10000,0.2
79,373,4,2,1,10000,0.2
79,182,1,4,0,5000,0.1
79,13,5,1,0,5000,0.1
79,241,2,0,4,0,0.0
79,184,2,4,0,10000,0.2
79,12,2,1,0,50000,1.0
79,430,3,3,4,50000,1.0
79,346,3,2,4,0,0.0
79,177,3,4,0,10000,0.2
79,92,3,4,4,0,0.0
79,416,1,3,1,0,0.0
80,173,4,4,0,10000,0.2
80,210,5,4,0,3000,0.06
80,246,3,0,2,10000,0.2
80,355,3,2,2,50000,1.0
80,436,2,3,4,0,0.0
80,272,2,0,1,0,0.0
80,323,2,0,2,0,0.0
80,53,2,1,1,5000,0.1
80,100,1,4,1,0,0.0
80,372,2,2,2,2000,0.04
80,275,2,0,2,20000,0.4
80,34,3,1,3,0,0.0
80,424,1,3,0,15000,0.3
80,282,2,0,2,7500,0.15
80,378,2,2,4,0,0.0
80,291,1,0,4,50000,1.0
80,108,2,4,4,0,0.0
80,431,5,3,4,5000,0.1
80,66,4,1,1,10000,0.2
80,164,5,4,2,2500,0.05
80,42,4,1,1,5000,0.1
80,150,3,4,1,7000,0.14
80,272,1,0,1,0,0.0
80,382,5,2,4,50000,1.0
80,70,3,1,1,0,0.0
80,312,1,0,2,11000,0.22
80,364,2,2,4,50000,1.0
80,349,1,2,2,5000,0.1
80,173,1,4,0,10000,0.2
80,432,3,3,4,0,0.0
80,26,1,1,3,0,0.0
80,274,2,0,2,0,0.0
80,437,3,3,5,10000,0.2
81,219,2,0,2,15000,0.3
81,127,4,4,4,10000,0.2
81,115,3,4,1,15000,0.3
81,286,3,0,1,0,0.0
81,266,1,0,2,0,0.0
81,302,4,0,5,0,0.0
81,217,1,0,2,20000,0.4
81,79,3,1,4,0,0.0
81,238,2,0,2,7500,0.15
81,125,1,4,1,0,0.0
81,6,2,1,4,25000,0.5
81,427,4,3,1,0,0.0
81,257,3,0,1,0,0.0
81,173,2,4,0,10000,0.2
81,419,1,3,1,0,0.0
81,437,3,3,5,10000,0.2
81,360,5,2,2,5000,0.1
81,248,2,0,4,50000,1.0
81,181,1,4,0,5000,0.1
81,243,2,0,1,15000,0.3
81,135,3,4,3,0,0.0
81,378,5,2,4,0,0.0
81,120,1,4,1,50000,1.0
82,405,2,3,4,50000,1.0
82,263,3,0,2,5000,0.1
82,428,1,3,1,0,0.0
82,70,5,1,1,0,0.0
82,286,2,0,1,0,0.0
82,393,5,3,2,0,0.0
82,387,5,2,2,5500,0.11
82,412,1,3,5,0,0.0
82,154,2,4,0,10000,0.2
82,433,4,3,1,2000,0.04
82,368,4,2,2,3000,0.06
82,206,2,4,2,8000,0.16
82,39,4,1,1,50000,1.0
82,159,1,4,2,2500,0.05
82,33,4,1,4,0,0.0
82,348,5,2,1,20000,0.4
82,298,1,0,2,0,0.0
82,236,4,0,4,0,0.0
82,333,2,0,4,20000,0.4
82,425,5,3,4,35000,0.7
82,321,5,0,4,30000,0.6
82,297,1,0,2,50000,1.0
82,402,5,3,3,0,0.0
82,70,2,1,1,0,0.0
83,406,1,3,2,0,0.0
83,13,2,1,0,5000,0.1
83,159,2,4,2,2500,0.05
83,106,4,4,4,0,0.0
83,345,4,2,1,10000,0.2
83,271,4,0,4,0,0.0
83,54,5,1,4,0,0.0
83,274,1,0,2,0,0.0
83,82,3,1,1,5000,0.1
83,374,2,2,2,6000,0.12
83,283,5,0,4,0,0.0
83,130,3,4,4,10000,0.2
83,379,2,2,2,5000,0.1
83,173,4,4,0,10000,0.2
83,299,3,0,2,10000,0.2
83,152,1,4,0,5000,0.1
83,277,5,0,4,15000,0.3
83,320,4,0,2,23000,0.46
83,394,1,3,4,35000,0.7
83,209,1,4,0,10000,0.2
83,64,2,1,1,2000,0.04
83,169,3,4,2,5000,0.1
83,101,3,4,1,0,0.0
83,415,1,3,1,5000,0.1
83,421,4,3,1,10000,0.2
83,260,1,0,1,0,0.0
83,184,1,4,0,10000,0.2
83,208,4,4,2,10000,0.2
83,48,5,1,1,5000,0.1
83,228,4,0,1,3000,0.06
83,204,4,4,4,0,0.0
83,189,5,4,0,10000,0.2
84,169,1,4,2,5000,0.1
84,402,1,3,3,0,0.0
84,196,5,4,0,3000,0.06
84,220,3,0,4,25000,0.5
84,290,1,0,1,5000,0.1
84,52,5,1,1,15000,0.3
84,342,3,2,4,3000,0.06
84,286,4,0,1,0,0.0
84,262,5,0,2,50000,1.0
84,368,2,2,2,3000,0.06
84,26,3,1,3,0,0.0
84,360,4,2,2,5000,0.1
84,266,1,0,2,0,0.0
84,97,4,4,1,15000,0.3
84,184,2,4,0,10000,0.2
84,131,2,4,2,5000,0.1
84,156,2,4,0,10000,0.2
84,338,5,2,1,10000,0.2
84,423,4,3,1,0,0.0
84,69,4,1,1,0,0.0
84,347,5,2,4,0,0.0
84,323,4,0,2,0,0.0
84,309,5,0,2,25000,0.5
84,171,4,4,1,5000,0.1
84,239,5,0,2,50000,1.0
84,202,4,4,0,10000,0.2
84,186,3,4,0,5000,0.1
84,296,1,0,4,50000,1.0
84,179,4,4,1,50000,1.0
84,410,1,3,4,50000,1.0
84,104,1,4,1,20000,0.4
84,334,4,0,4,50000,1.0
84,405,4,3,4,50000,1.0
84,276,4,0,4,10000,0.2
84,304,3,0,2,2500,0.05
84,257,3,0,1,0,0.0
85,104,3,4,1,20000,0.4
85,45,5,1,4,50000,1.0
85,28,1,1,4,35000,0.7
85,33,4,1,4,0,0.0
85,388,3,2,2,25000,0.5
85,280,1,0,5,0,0.0
85,348,1,2,1,20000,0.4
85,236,1,0,4,0,0.0
85,377,1,2,4,35000,0.7
85,164,3,4,2,2500,0.05
85,108,3,4,4,0,0.0
85,103,4,4,4,0,0.0
85,398,4,3,4,0,0.0
85,374,1,2,2,6000,0.12
85,211,5,0,2,30000,0.6
85,156,4,4,0,10000,0.2
85,40,1,1,1,0,0.0
85,54,2,1,4,0,0.0
85,132,3,4,2,20000,0.4
85,155,4,4,0,5000,0.1
85,264,2,0,5,0,0.0
85,284,5,0,3,0,0.0
85,291,2,0,4,50000,1.0
85,351,1,2,1,50000,1.0
85,65,1,1,1,1000,0.02
85,159,2,4,2,2500,0.05
85,197,5,4,0,5000,0.1
85,261,1,0,2,10000,0.2
85,210,5,4,0,3000,0.06
86,79,5,1,4,0,0.0
86,310,1,0,2,0,0.0
86,174,4,4,3,0,0.0
86,160,1,4,3,0,0.0
86,11,5,1,0,5000,0.1
86,295,3,0,1,0,0.0
86,229,4,0,4,45000,0.9
86,361,5,2,4,10000,0.2
86,187,3,4,0,10000,0.2
86,158,3,4,0,10000,0.2
86,231,3,0,4,50000,1.0
86,184,4,4,0,10000,0.2
86,62,2,1,4,30000,0.6
86,425,3,3,4,35000,0.7
86,351,2,2,1,50000,1.0
86,160,5,4,3,0,0.0
86,44,5,1,1,0,0.0
86,95,4,4,4,0,0.0
86,127,1,4,4,10000,0.2
86,166,1,4,2,6000,0.12
86,106,5,4,4,0,0.0
86,155,1,4,0,5000,0.1
86,180,3,4,0,10000,0.2
86,250,4,0,4,50000,1.0
86,176,3,4,1,10000,0.2
86,420,3,3,1,0,0.0
86,376,1,2,1,30000,0.6
86,27,5,1,4,50000,1.0
86,221,2,0,1,2000,0.04
86,193,1,4,1,50000,1.0
86,290,3,0,1,5000,0.1
86,337,5,2,4,3000,0.06
86,338,1,2,1,10000,0.2
86,362,2,2,2,15000,0.3
86,160,4,4,3,0,0.0
86,220,2,0,4,25000,0.5
86,207,4,4,4,15000,0.3
86,312,1,0,2,11000,0.22
86,310,5,0,2,0,0.0
86,208,3,4,2,10000,0.2
86,39,1,1,1,50000,1.0
86,1,4,1,1,20000,0.4
87,203,3,4,4,40000,0.8
87,235,1,0,2,15000,0.3
87,165,5,4,4,2000,0.04
87,347,4,2,4,0,0.0
87,153,4,4,0,10000,0.2
87,232,4,0,2,25000,0.5
87,411,5,3,5,0,0.0
87,389,2,2,2,0,0.0
87,72,2,1,4,50000,1.0
87,332,4,0,2,20000,0.4
87,163,4,4,2,2500,0.05
87,122,4,4,1,2500,0.05
87,119,1,4,1,5000,0.1
87,5,4,1,4,50000,1.0
87,421,2,3,1,10000,0.2
87,220,3,0,4,25000,0.5
87,258,1,0,1,5000,0.1
87,169,1,4,2,5000,0.1
87,108,2,4,4,0,0.0
87,5,3,1,4,50000,1.0
87,45,3,1,4,50000,1.0
87,5,5,1,4,50000,1.0
87,161,4,4,2,5000,0.1
87,166,4,4,2,6000,0.12
87,307,2,0,2,5000,0.1
87,354,3,2,1,10000,0.2
87,167,4,4,2,0,0.0
87,373,3,2,1,10000,0.2
87,373,3,2,1,10000,0.2
87,300,5,0,2,10000,0.2
87,43,1,1,4,50000,1.0
87,338,1,2,1,10000,0.2
88,85,1,4,4,6000,0.12
88,355,3,2,2,50000,1.0
88,13,1,1,0,5000,0.1
88,118,2,4,1,5000,0.1
88,283,2,0,4,0,0.0
88,107,1,4,1,5000,0.1
88,135,4,4,3,0,0.0
88,25,2,1,3,0,0.0
88,34,3,1,3,0,0.0
88,341,2,2,2,3000,0.06
88,94,3,4,4,7000,0.14
88,150,5,4,1,7000,0.14
88,361,3,2,4,10000,0.2
88,322,2,0,2,0,0.0
88,30,1,1,4,0,0.0
88,236,1,0,4,0,0.0
88,287,1,0,4,25000,0.5
88,165,1,4,4,2000,0.04
88,348,3,2,1,20000,0.4
88,12,4,1,0,50000,1.0
88,357,2,2,2,10000,0.2
88,353,1,2,4,0,0.0
88,210,3,4,0,3000,0.06
88,78,2,1,4,1000,0.02
88,403,1,3,4,0,0.0
88,206,1,4,2,8000,0.16
88,214,3,0,4,50000,1.0
89,317,4,0,2,15000,0.3
89,149,4,4,2,3000,0.06
89,357,2,2,2,10000,0.2
89,277,4,0,4,15000,0.3
89,375,3,2,1,0,0.0
89,249,5,0,4,50000,1.0
89,149,3,4,2,3000,0.06
89,402,4,3,3,0,0.0
89,233,3,0,2,30000,0.6
89,383,1,2,4,0,0.0
89,408,1,3,2,15000,0.3
89,30,1,1,4,0,0.0
89,104,4,4,1,20000,0.4
89,68,3,1,3,0,0.0
89,180,2,4,0,10000,0.2
89,430,3,3,4,50000,1.0
89,313,2,0,2,10000,0.2
89,192,2,4,2,15000,0.3
89,70,5,1,1,0,0.0
89,299,1,0,2,10000,0.2
89,144,2,4,2,50000,1.0
89,48,1,1,1,5000,0.1
89,32,3,1,1,0,0.0
89,41,4,1,1,2000,0.04
89,116,5,4,4,2500,0.05
89,31,3,1,2,25000,0.5
89,156,5,4,0,10000,0.2
90,108,2,4,4,0,0.0
90,126,1,4,0,4000,0.08
90,263,2,0,2,5000,0.1
90,127,3,4,4,10000,0.2
90,29,4,1,3,0,0.0
90,263,5,0,2,5000,0.1
90,283,3,0,4,0,0.0
90,323,5,0,2,0,0.0
90,417,2,3,1,10000,0.2
90,56,4,1,0,25000,0.5
90,221,4,0,1,2000,0.04
90,49,2,1,1,0,0.0
90,336,4,2,4,15000,0.3
90,342,3,2,4,3000,0.06
90,375,1,2,1,0,0.0
90,181,1,4,0,5000,0.1
90,308,3,0,2,15000,0.3
90,128,4,4,4,0,0.0
90,406,1,3,2,0,0.0
90,108,2,4,4,0,0.0
90,326,2,0,2,10000,0.2
90,328,3,0,2,10000,0.2
90,215,2,0,2,15000,0.3
90,401,3,3,4,0,0.0
90,6,1,1,4,25000,0.5
90,139,3,4,2,10000,0.2
90,32,2,1,1,0,0.0
90,140,1,4,4,0,0.0
90,201,3,4,0,5000,0.1
90,225,3,0,4,50000,1.0
90,158,2,4,0,10000,0.2
91,376,4,2,1,30000,0.6
91,318,2,0,2,20000,0.4
91,13,5,1,0,5000,0.1
91,174,5,4,3,0,0.0
91,226,3,0,4,20000,0.4
91,383,5,2,4,0,0.0
91,130,1,4,4,10000,0.2
91,221,4,0,1,2000,0.04
91,33,4,1,4,0,0.0
91,8,5,1,4,50000,1.0
91,425,1,3,4,35000,0.7
91,143,3,4,2,2000,0.04
91,286,3,0,1,0,0.0
91,208,5,4,2,10000,0.2
91,430,2,3,4,50000,1.0
91,232,1,0,2,25000,0.5
91,412,4,3,5,0,0.0
91,110,3,4,4,3000,0.06
91,25,1,1,3,0,0.0
91,430,3,3,4,50000,1.0
91,419,2,3,1,0,0.0
91,4,1,1,4,10000,0.2
91,223,4,0,5,0,0.0
91,76,5,1,4,20000,0.4
91,322,4,0,2,0,0.0
91,323,2,0,2,0,0.0
91,262,1,0,2,50000,1.0
91,307,1,0,2,5000,0.1
91,23,1,1,5,0,0.0
91,222,5,0,1,0,0.0
91,405,2,3,4,50000,1.0
91,222,4,0,1,0,0.0
91,88,2,4,1,3000,0.06
91,208,4,4,2,10000,0.2
91,98,2,4,4,15000,0.3
91,130,2,4,4,10000,0.2
91,405,1,3,4,50000,1.0
91,169,2,4,2,5000,0.1
91,143,5,4,2,2000,0.04
91,146,5,4,2,10000,0.2
91,298,5,0,2,0,0.0
91,156,2,4,0,10000,0.2
92,156,5,4,0,10000,0.2
92,142,4,4,2,0,0.0
92,405,5,3,4,50000,1.0
92,285,4,0,1,0,0.0
92,380,3,2,5,0,0.0
92,301,1,0,2,50000,1.0
92,226,3,0,4,20000,0.4
92,209,4,4,0,10000,0.2
92,97,5,4,1,15000,0.3
92,370,2,2,1,5000,0.1
92,5,3,1,4,50000,1.0
92,250,4,0,4,50000,1.0
92,248,4,0,4,50000,1.0
92,235,3,0,2,15000,0.3
92,237,5,0,4,50000,1.0
92,228,4,0,1,3000,0.06
92,258,3,0,1,5000,0.1
92,169,5,4,2,5000,0.1
92,346,3,2,4,0,0.0
92,126,3,4,0,4000,0.08
92,266,1,0,2,0,0.0
92,8,5,1,4,50000,1.0
92,385,1,2,1,0,0.0
92,150,4,4,1,7000,0.14
92,309,5,0,2,25000,0.5
92,61,5,1,1,0,0.0
92,69,4,1,1,0,0.0
92,105,5,4,1,0,0.0
92,142,3,4,2,0,0.0
92,386,4,2,2,9000,0.18
92,171,5,4,1,5000,0.1
92,87,1,4,4,20000,0.4
92,62,1,1,4,30000,0.6
92,259,3,0,1,0,0.0
92,205,2,4,4,50000,1.0
92,171,1,4,1,5000,0.1
92,60,3,1,1,5000,0.1
92,420,5,3,1,0,0.0
93,187,3,4,0,10000,0.2
93,143,3,4,2,2000,0.04
93,200,2,4,0,5000,0.1
93,49,4,1,1,0,0.0
93,269,2,0,2,7500,0.15
93,264,2,0,5,0,0.0
93,15,2,1,3,0,0.0
93,341,5,2,2,3000,0.06
93,358,4,2,5,0,0.0
93,329,4,0,2,0,0.0
93,431,5,3,4,5000,0.1
93,85,5,4,4,6000,0.12
93,192,5,4,2,15000,0.3
93,304,2,0,2,2500,0.05
93,207,1,4,4,15000,0.3
93,306,4,0,2,50000,1.0
93,81,1,1,3,0,0.0
93,232,4,0,2,25000,0.5
93,37,5,1,4,10000,0.2
93,167,3,4,2,0,0.0
93,129,4,4,4,2000,0.04
93,426,5,3,1,0,0.0
93,309,2,0,2,25000,0.5
93,80,5,1,3,0,0.0
93,437,5,3,5,10000,0.2
93,367,1,2,2,7000,0.14
93,284,2,0,3,0,0.0
93,43,1,1,4,50000,1.0
93,345,5,2,1,10000,0.2
93,131,3,4,2,5000,0.1
93,411,1,3,5,0,0.0
93,17,3,1,1,5000,0.1
93,29,2,1,3,0,0.0
93,260,3,0,1,0,0.0
93,349,5,2,2,5000,0.1
93,370,2,2,1,5000,0.1
93,411,1,3,5,0,0.0
93,434,4,3,4,0,0.0
94,373,3,2,1,10000,0.2
94,345,1,2,1,10000,0.2
94,104,2,4,1,20000,0.4
94,234,1,0,1,50000,1.0
94,413,2,3,1,2000,0.04
94,249,3,0,4,50000,1.0
94,123,2,4,1,0,0.0
94,53,3,1,1,5000,0.1
94,151,2,4,4,0,0.0
94,220,2,0,4,25000,0.5
94,268,3,0,4,50000,1.0
94,400,5,3,2,0,0.0
94,318,1,0,2,20000,0.4
94,45,5,1,4,50000,1.0
94,307,4,0,2,5000,0.1
94,427,4,3,1,0,0.0
94,250,3,0,4,50000,1.0
94,300,3,0,2,10000,0.2
94,225,3,0,4,50000,1.0
94,115,5,4,1,15000,0.3
94,214,2,0,4,50000,1.0
94,2,5,1,1,0,0.0
94,10,4,1,0,50000,1.0
94,342,3,2,4,3000,0.06
94,265,1,0,1,0,0.0
94,70,5,1,1,0,0.0
94,421,2,3,1,10000,0.2
94,381,2,2,1,0,0.0
94,120,4,4,1,50000,1.0
94,92,2,4,4,0,0.0
94,246,2,0,2,10000,0.2
94,409,3,3,1,0,0.0
94,140,5,4,4,0,0.0
94,415,1,3,1,5000,0.1
94,223,4,0,5,0,0.0
94,416,5,3,1,0,0.0
94,235,4,0,2,15000,0.3
95,128,3,4,4,0,0.0
95,116,4,4,4,2500,0.05
95,157,5,4,0,10000,0.2
95,130,2,4,4,10000,0.2
95,278,3,0,5,0,0.0
95,246,4,0,2,10000,0.2
95,260,4,0,1,0,0.0
95,17,3,1,1,5000,0.1
95,119,2,4,1,5000,0.1
95,46,5,1,0,40000,0.8
95,311,5,0,2,25000,0.5
95,378,3,2,4,0,0.0
95,310,3,0,2,0,0.0
95,275,4,0,2,20000,0.4
95,6,2,1,4,25000,0.5
95,268,1,0,4,50000,1.0
95,112,5,4,4,25000,0.5
95,355,4,2,2,50000,1.0
95,244,1,0,4,10000,0.2
95,266,4,0,2,0,0.0
95,369,2,2,1,7500,0.15
95,47,3,1,4,0,0.0
95,315,4,0,2,5000,0.1
95,343,4,2,0,3000,0.06
95,157,3,4,0,10000,0.2
95,81,4,1,3,0,0.0
95,339,3,2,1,35000,0.7
95,389,3,2,2,0,0.0
96,74,4,1,1,0,0.0
96,219,3,0,2,15000,0.3
96,238,2,0,2,7500,0.15
96,188,5,4,0,10000,0.2
96,295,3,0,1,0,0.0
96,229,1,0,4,45000,0.9
96,330,1,0,1,40000,0.8
96,113,3,4,1,0,0.0
96,402,2,3,3,0,0.0
96,106,1,4,4,0,0.0
96,307,1,0,2,5000,0.1
96,416,5,3,1,0,0.0
96,114,1,4,4,30000,0.6
96,403,1,3,4,0,0.0
96,76,2,1,4,20000,0.4
96,350,2,2,0,5000,0.1
96,36,3,1,4,50000,1.0
96,208,3,4,2,10000,0.2
96,142,5,4,2,0,0.0
96,279,3,0,5,0,0.0
96,172,2,4,0,10000,0.2
96,203,2,4,4,40000,0.8
96,196,3,4,0,3000,0.06
96,347,4,2,4,0,0.0
96,379,4,2,2,5000,0.1
96,210,1,4,0,3000,0.06
96,49,5,1,1,0,0.0
96,101,2,4,1,0,0.0
96,249,3,0,4,50000,1.0
96,258,5,0,1,5000,0.1
96,42,4,1,1,5000,0.1
96,86,2,4,1,15000,0.3
96,80,3,1,3,0,0.0
96,264,4,0,5,0,0.0
97,31,3,1,2,25000,0.5
97,366,5,2,4,20000,0.4
97,3,1,1,4,50000,1.0
97,61,1,1,1,0,0.0
97,266,1,0,2,0,0.0
97,376,4,2,1,30000,0.6
97,174,4,4,3,0,0.0
97,378,4,2,4,0,0.0
97,206,1,4,2,8000,0.16
97,298,3,0,2,0,0.0
97,263,5,0,2,5000,0.1
97,371,3,2,2,25000,0.5
97,270,4,0,2,25000,0.5
97,223,2,0,5,0,0.0
97,34,3,1,3,0,0.0
97,266,4,0,2,0,0.0
97,208,2,4,2,10000,0.2
97,183,3,4,4,50000,1.0
97,276,1,0,4,10000,0.2
97,151,3,4,4,0,0.0
97,177,5,4,0,10000,0.2
97,372,5,2,2,2000,0.04
97,218,4,0,2,50000,1.0
97,381,4,2,1,0,0.0
97,49,5,1,1,0,0.0
97,394,4,3,4,35000,0.7
97,278,2,0,5,0,0.0
97,371,4,2,2,25000,0.5
97,26,3,1,3,0,0.0
97,151,2,4,4,0,0.0
97,42,2,1,1,5000,0.1
97,150,2,4,1,7000,0.14
97,218,2,0,2,50000,1.0
97,306,4,0,2,50000,1.0
97,113,5,4,1,0,0.0
97,71,2,1,2,50000,1.0
97,367,4,2,2,7000,0.14
97,232,4,0,2,25000,0.5
97,81,2,1,3,0,0.0
97,25,2,1,3,0,0.0
97,234,2,0,1,50000,1.0
98,325,2,0,1,50000,1.0
98,2,3,1,1,0,0.0
98,303,2,0,5,0,0.0
98,225,3,0,4,50000,1.0
98,419,5,3,1,0,0.0
98,255,1,0,1,15000,0.3
98,105,5,4,1,0,0.0
98,190,2,4,0,4000,0.08
98,374,4,2,2,6000,0.12
98,81,3,1,3,0,0.0
98,226,2,0,4,20000,0.4
98,341,2,2,2,3000,0.06
98,18,1,1,1,2000,0.04
98,428,4,3,1,0,0.0
98,404,2,3,4,35000,0.7
98,356,2,2,4,50000,1.0
98,42,3,1,1,5000,0.1
98,219,2,0,2,15000,0.3
98,338,3,2,1,10000,0.2
98,437,2,3,5,10000,0.2
98,196,5,4,0,3000,0.06
98,77,3,1,4,0,0.0
98,107,1,4,1,5000,0.1
98,112,2,4,4,25000,0.5
